Date,Close/Last,Volume,Open,High,Low
5/4/2022,$2.61 ,253713,$2.72 ,$2.72 ,$2.46 
5/3/2022,$2.72 ,236210,$2.66 ,$2.76 ,$2.63 
5/2/2022,$2.69 ,192646,$2.70 ,$2.73 ,$2.56 
4/29/2022,$2.67 ,473764,$2.55 ,$2.72 ,$2.51 
4/28/2022,$2.58 ,614384,$2.43 ,$2.65 ,$2.34 
4/27/2022,$2.31 ,415095,$2.36 ,$2.36 ,$2.19 
4/26/2022,$2.30 ,253406,$2.39 ,$2.41 ,$2.27 
4/25/2022,$2.40 ,583142,$2.31 ,$2.44 ,$2.17 
4/22/2022,$2.33 ,3133410,$2.56 ,$2.63 ,$2.30 
4/21/2022,$3.14 ,476541,$3.15 ,$3.20 ,$3.11 
4/20/2022,$3.13 ,185627,$3.26 ,$3.26 ,$3.12 
4/19/2022,$3.27 ,109855,$3.22 ,$3.30 ,$3.22 
4/18/2022,$3.26 ,196168,$3.31 ,$3.31 ,$3.20 
4/14/2022,$3.35 ,234112,$3.36 ,$3.40 ,$3.26 
4/13/2022,$3.40 ,122070,$3.42 ,$3.42 ,$3.33 
4/12/2022,$3.40 ,132228,$3.41 ,$3.47 ,$3.33 
4/11/2022,$3.38 ,295389,$3.57 ,$3.59 ,$3.33 
4/8/2022,$3.59 ,109023,$3.66 ,$3.66 ,$3.49 
4/7/2022,$3.60 ,134516,$3.78 ,$3.78 ,$3.57 
4/6/2022,$3.78 ,134860,$3.80 ,$3.81 ,$3.67 
4/5/2022,$3.83 ,124243,$3.84 ,$3.87 ,$3.78 
4/4/2022,$3.83 ,164790,$3.93 ,$3.95 ,$3.82 
4/1/2022,$3.87 ,389966,$3.96 ,$3.96 ,$3.66 
3/31/2022,$3.91 ,219156,$4.00 ,$4.04 ,$3.83 
3/30/2022,$4.02 ,252108,$4.09 ,$4.10 ,$3.90 
3/29/2022,$4.09 ,846922,$4.40 ,$4.40 ,$3.82 
3/28/2022,$4.70 ,305932,$4.88 ,$4.92 ,$4.57 
3/25/2022,$4.82 ,166047,$4.86 ,$4.90 ,$4.63 
3/24/2022,$4.86 ,114515,$4.92 ,$4.95 ,$4.77 
3/23/2022,$4.84 ,171130,$4.98 ,$5.15 ,$4.82 
3/22/2022,$5.01 ,172219,$4.86 ,$5.09 ,$4.75 
3/21/2022,$4.86 ,181388,$5.07 ,$5.07 ,$4.75 
3/18/2022,$5.05 ,351919,$4.80 ,$5.14 ,$4.76 
3/17/2022,$4.88 ,498028,$4.52 ,$4.97 ,$4.52 
3/16/2022,$4.58 ,2064491,$4.09 ,$4.74 ,$4.02 
3/15/2022,$4.04 ,108158,$3.99 ,$4.15 ,$3.92 
3/14/2022,$3.99 ,122631,$4.00 ,$4.00 ,$3.77 
3/11/2022,$3.97 ,100069,$4.07 ,$4.11 ,$3.89 
3/10/2022,$3.99 ,82491,$3.77 ,$4.01 ,$3.77 
3/9/2022,$3.82 ,184274,$3.69 ,$3.87 ,$3.58 
3/8/2022,$3.56 ,409628,$3.67 ,$3.81 ,$3.34 
3/7/2022,$3.71 ,400942,$3.87 ,$3.91 ,$3.66 
3/4/2022,$3.87 ,127666,$3.97 ,$3.98 ,$3.84 
3/3/2022,$3.97 ,119037,$4.11 ,$4.11 ,$3.94 
3/2/2022,$4.07 ,129078,$4.01 ,$4.22 ,$3.93 
3/1/2022,$4.01 ,178920,$4.11 ,$4.25 ,$3.99 
2/28/2022,$4.18 ,110002,$4.17 ,$4.33 ,$4.05 
2/25/2022,$4.21 ,109000,$4.38 ,$4.38 ,$4.18 
2/24/2022,$4.34 ,171187,$3.87 ,$4.36 ,$3.85 
2/23/2022,$4.05 ,152543,$4.32 ,$4.32 ,$4.03 
2/22/2022,$4.26 ,115511,$4.38 ,$4.40 ,$4.26 
2/18/2022,$4.42 ,132564,$4.46 ,$4.53 ,$4.34 
2/17/2022,$4.47 ,164934,$4.59 ,$4.67 ,$4.45 
2/16/2022,$4.67 ,143318,$4.57 ,$4.80 ,$4.52 
2/15/2022,$4.59 ,215521,$4.61 ,$4.70 ,$4.48 
2/14/2022,$4.54 ,187490,$4.80 ,$4.88 ,$4.53 
2/11/2022,$4.81 ,177588,$5.10 ,$5.20 ,$4.79 
2/10/2022,$5.11 ,931827,$4.90 ,$5.27 ,$4.76 
2/9/2022,$5.17 ,135328,$5.10 ,$5.22 ,$4.99 
2/8/2022,$5.02 ,129541,$4.94 ,$5.06 ,$4.78 
2/7/2022,$4.95 ,193529,$4.64 ,$5.02 ,$4.62 
2/4/2022,$4.60 ,134063,$4.50 ,$4.66 ,$4.45 
2/3/2022,$4.50 ,148447,$4.65 ,$4.72 ,$4.47 
2/2/2022,$4.71 ,190437,$5.18 ,$5.18 ,$4.68 
2/1/2022,$5.21 ,139987,$4.97 ,$5.21 ,$4.87 
1/31/2022,$4.90 ,147626,$4.70 ,$4.91 ,$4.63 
1/28/2022,$4.61 ,143336,$4.50 ,$4.65 ,$4.43 
1/27/2022,$4.50 ,141538,$4.80 ,$4.84 ,$4.49 
1/26/2022,$4.75 ,203124,$4.82 ,$5.10 ,$4.68 
1/25/2022,$4.80 ,175323,$4.92 ,$4.92 ,$4.61 
1/24/2022,$4.75 ,548833,$4.85 ,$4.85 ,$4.21 
1/21/2022,$4.95 ,354698,$5.22 ,$5.30 ,$4.87 
1/20/2022,$5.27 ,231284,$5.46 ,$5.54 ,$5.22 
1/19/2022,$5.42 ,189058,$5.68 ,$5.72 ,$5.40 
1/18/2022,$5.63 ,240292,$5.94 ,$6.00 ,$5.56 
1/14/2022,$6.05 ,370052,$5.60 ,$6.10 ,$5.46 
1/13/2022,$5.47 ,258494,$5.65 ,$5.72 ,$5.41 
1/12/2022,$5.67 ,266403,$5.78 ,$5.91 ,$5.57 
1/11/2022,$5.68 ,296804,$5.88 ,$5.99 ,$5.67 
1/10/2022,$5.97 ,354023,$6.30 ,$6.30 ,$5.77 
1/7/2022,$6.33 ,190129,$6.03 ,$6.33 ,$5.93 
1/6/2022,$6.01 ,201034,$6.08 ,$6.17 ,$5.83 
1/5/2022,$6.15 ,251102,$6.42 ,$6.44 ,$6.07 
1/4/2022,$6.44 ,159157,$6.68 ,$6.68 ,$6.35 
1/3/2022,$6.66 ,386656,$6.11 ,$6.77 ,$6.05 
12/31/2021,$6.10 ,233513,$6.30 ,$6.38 ,$6.07 
12/30/2021,$6.31 ,272168,$6.34 ,$6.55 ,$6.26 
12/29/2021,$6.35 ,300860,$6.42 ,$6.56 ,$6.12 
12/28/2021,$6.46 ,283002,$6.53 ,$6.62 ,$6.40 
12/27/2021,$6.62 ,159634,$6.75 ,$6.83 ,$6.57 
12/23/2021,$6.75 ,305914,$6.85 ,$6.90 ,$6.51 
12/22/2021,$6.77 ,875955,$7.00 ,$7.06 ,$6.53 
12/21/2021,$7.49 ,342844,$7.50 ,$7.55 ,$7.32 
12/20/2021,$7.50 ,377113,$7.05 ,$7.58 ,$6.87 
12/17/2021,$7.06 ,307944,$6.97 ,$7.15 ,$6.79 
12/16/2021,$7.09 ,212789,$7.14 ,$7.25 ,$6.85 
12/15/2021,$7.10 ,273623,$6.72 ,$7.10 ,$6.58 
12/14/2021,$6.63 ,445001,$7.29 ,$7.35 ,$6.58 
12/13/2021,$7.33 ,317464,$7.17 ,$7.48 ,$7.17 
12/10/2021,$7.15 ,143115,$7.20 ,$7.35 ,$7.08 
12/9/2021,$7.17 ,223476,$7.26 ,$7.45 ,$7.14 
12/8/2021,$7.41 ,213544,$7.15 ,$7.49 ,$7.05 
12/7/2021,$7.19 ,475399,$6.79 ,$7.36 ,$6.72 
12/6/2021,$6.65 ,273174,$6.46 ,$6.75 ,$6.20 
12/3/2021,$6.38 ,504330,$6.60 ,$6.64 ,$6.00 
12/2/2021,$6.67 ,267810,$6.67 ,$6.72 ,$6.46 
12/1/2021,$6.72 ,554827,$7.46 ,$7.46 ,$6.66 
11/30/2021,$7.38 ,484107,$7.36 ,$7.55 ,$6.85 
11/29/2021,$7.40 ,446589,$7.55 ,$7.87 ,$7.25 
11/26/2021,$7.43 ,570226,$7.71 ,$8.10 ,$7.32 
11/24/2021,$7.69 ,447307,$7.50 ,$7.83 ,$7.23 
11/23/2021,$7.56 ,820801,$7.21 ,$7.62 ,$6.85 
11/22/2021,$7.04 ,815404,$7.62 ,$7.65 ,$6.71 
11/19/2021,$7.13 ,1777922,$6.30 ,$7.38 ,$6.30 
11/18/2021,$6.18 ,370117,$6.74 ,$6.83 ,$6.07 
11/17/2021,$6.68 ,357192,$6.79 ,$6.95 ,$6.58 
11/16/2021,$6.91 ,1414526,$7.06 ,$7.29 ,$6.39 
11/15/2021,$6.75 ,2513529,$5.40 ,$7.13 ,$5.34 
11/12/2021,$5.40 ,142830,$5.25 ,$5.48 ,$5.15 
11/11/2021,$5.27 ,260714,$5.66 ,$5.66 ,$5.12 
11/10/2021,$5.67 ,242861,$5.95 ,$5.95 ,$5.55 
11/9/2021,$5.60 ,149478,$5.70 ,$5.79 ,$5.43 
11/8/2021,$5.64 ,177179,$5.75 ,$5.84 ,$5.48 
11/5/2021,$5.63 ,223299,$5.52 ,$5.72 ,$5.32 
11/4/2021,$5.50 ,168829,$5.50 ,$5.61 ,$5.37 
11/3/2021,$5.50 ,247082,$5.37 ,$5.67 ,$5.32 
11/2/2021,$5.39 ,113012,$5.15 ,$5.39 ,$5.10 
11/1/2021,$5.18 ,107159,$4.98 ,$5.20 ,$4.98 
10/29/2021,$5.01 ,77262,$5.06 ,$5.22 ,$4.98 
10/28/2021,$5.10 ,32946,$5.09 ,$5.14 ,$5.04 
10/27/2021,$5.08 ,86780,$5.02 ,$5.11 ,$4.96 
10/26/2021,$5.06 ,84696,$5.06 ,$5.09 ,$4.93 
10/25/2021,$5.02 ,175773,$5.13 ,$5.15 ,$4.95 
10/22/2021,$5.18 ,136777,$5.49 ,$5.49 ,$5.16 
10/21/2021,$5.45 ,138345,$5.30 ,$5.49 ,$5.22 
10/20/2021,$5.25 ,87914,$5.27 ,$5.28 ,$5.17 
10/19/2021,$5.25 ,138316,$5.49 ,$5.49 ,$5.22 
10/18/2021,$5.49 ,133990,$5.51 ,$5.54 ,$5.43 
10/15/2021,$5.57 ,110518,$5.55 ,$5.60 ,$5.46 
10/14/2021,$5.52 ,133881,$5.54 ,$5.63 ,$5.50 
10/13/2021,$5.48 ,105720,$5.30 ,$5.49 ,$5.29 
10/12/2021,$5.33 ,90250,$5.28 ,$5.40 ,$5.27 
10/11/2021,$5.36 ,181635,$5.10 ,$5.44 ,$5.08 
10/8/2021,$5.14 ,155265,$5.21 ,$5.21 ,$5.06 
10/7/2021,$5.17 ,398972,$4.98 ,$5.25 ,$4.90 
10/6/2021,$4.94 ,313477,$4.96 ,$5.03 ,$4.93 
10/5/2021,$5.07 ,299581,$5.03 ,$5.24 ,$4.93 
10/4/2021,$5.02 ,312918,$5.14 ,$5.14 ,$4.97 
10/1/2021,$5.17 ,149624,$5.23 ,$5.33 ,$5.13 
9/30/2021,$5.30 ,124439,$5.35 ,$5.41 ,$5.27 
9/29/2021,$5.34 ,163941,$5.52 ,$5.54 ,$5.26 
9/28/2021,$5.48 ,184118,$5.69 ,$5.69 ,$5.45 
9/27/2021,$5.73 ,164533,$5.73 ,$5.79 ,$5.59 
9/24/2021,$5.58 ,110271,$5.59 ,$5.67 ,$5.55 
9/23/2021,$5.60 ,288111,$5.70 ,$5.70 ,$5.47 
9/22/2021,$5.69 ,325996,$5.90 ,$6.00 ,$5.62 
9/21/2021,$5.71 ,94770,$5.72 ,$5.84 ,$5.71 
9/20/2021,$5.70 ,209819,$5.85 ,$5.93 ,$5.69 
9/17/2021,$6.07 ,98777,$5.88 ,$6.08 ,$5.84 
9/16/2021,$5.91 ,135475,$5.94 ,$5.95 ,$5.82 
9/15/2021,$5.90 ,117201,$6.00 ,$6.04 ,$5.90 
9/14/2021,$5.97 ,237551,$6.23 ,$6.25 ,$5.94 
9/13/2021,$6.23 ,267058,$6.73 ,$6.74 ,$6.16 
9/10/2021,$6.75 ,131733,$6.78 ,$6.81 ,$6.65 
9/9/2021,$6.81 ,134061,$6.51 ,$6.88 ,$6.51 
9/8/2021,$6.57 ,124438,$6.52 ,$6.60 ,$6.41 
9/7/2021,$6.58 ,89791,$6.69 ,$6.82 ,$6.52 
9/3/2021,$6.65 ,86277,$6.64 ,$6.70 ,$6.50 
9/2/2021,$6.67 ,153298,$6.44 ,$6.71 ,$6.36 
9/1/2021,$6.36 ,151369,$6.47 ,$6.62 ,$6.33 
8/31/2021,$6.52 ,70019,$6.37 ,$6.54 ,$6.27 
8/30/2021,$6.35 ,74415,$6.43 ,$6.51 ,$6.31 
8/27/2021,$6.40 ,136578,$6.23 ,$6.53 ,$6.23 
8/26/2021,$6.19 ,113300,$6.24 ,$6.49 ,$6.14 
8/25/2021,$6.26 ,126025,$6.33 ,$6.50 ,$6.22 
8/24/2021,$6.36 ,137199,$6.08 ,$6.38 ,$6.08 
8/23/2021,$6.08 ,196863,$5.87 ,$6.12 ,$5.87 
8/20/2021,$5.87 ,247441,$5.69 ,$6.02 ,$5.57 
8/19/2021,$5.82 ,344187,$6.19 ,$6.28 ,$5.78 
8/18/2021,$6.30 ,194556,$6.08 ,$6.35 ,$6.05 
8/17/2021,$6.12 ,152075,$6.31 ,$6.41 ,$6.06 
8/16/2021,$6.37 ,216419,$6.18 ,$6.50 ,$6.09 
8/13/2021,$6.26 ,268841,$6.41 ,$6.41 ,$6.10 
8/12/2021,$6.37 ,184002,$6.42 ,$6.46 ,$6.18 
8/11/2021,$6.44 ,193665,$6.56 ,$6.56 ,$6.34 
8/10/2021,$6.59 ,226804,$6.75 ,$6.79 ,$6.55 
8/9/2021,$6.84 ,125396,$6.83 ,$6.94 ,$6.75 
8/6/2021,$6.92 ,131835,$6.92 ,$6.96 ,$6.78 
8/5/2021,$6.98 ,257043,$6.63 ,$6.98 ,$6.59 
8/4/2021,$6.65 ,189117,$6.86 ,$6.94 ,$6.57 
8/3/2021,$6.91 ,149789,$6.87 ,$6.91 ,$6.76 
8/2/2021,$6.87 ,141350,$6.93 ,$7.01 ,$6.84 
7/30/2021,$6.97 ,208440,$7.25 ,$7.25 ,$6.86 
7/29/2021,$7.30 ,270685,$7.37 ,$7.65 ,$7.21 
7/28/2021,$7.32 ,216838,$6.98 ,$7.37 ,$6.97 
7/27/2021,$6.90 ,167651,$7.15 ,$7.16 ,$6.86 
7/26/2021,$7.15 ,232708,$7.09 ,$7.30 ,$7.01 
7/23/2021,$7.06 ,141332,$7.19 ,$7.25 ,$6.92 
7/22/2021,$7.13 ,125349,$7.31 ,$7.35 ,$7.05 
7/21/2021,$7.26 ,196860,$7.03 ,$7.35 ,$6.87 
7/20/2021,$6.96 ,192410,$6.82 ,$7.06 ,$6.73 
7/19/2021,$6.78 ,219229,$6.65 ,$6.82 ,$6.51 
7/16/2021,$6.71 ,324012,$7.03 ,$7.03 ,$6.68 
7/15/2021,$7.00 ,323030,$7.07 ,$7.29 ,$6.95 
7/14/2021,$7.02 ,295914,$7.23 ,$7.29 ,$6.99 
7/13/2021,$7.24 ,202876,$7.36 ,$7.43 ,$7.22 
7/12/2021,$7.33 ,246632,$7.30 ,$7.66 ,$7.13 
7/9/2021,$7.30 ,265703,$7.32 ,$7.45 ,$7.13 
7/8/2021,$7.32 ,409129,$7.24 ,$7.41 ,$7.09 
7/7/2021,$7.38 ,253290,$7.28 ,$7.51 ,$7.13 
7/6/2021,$7.35 ,563591,$7.93 ,$7.93 ,$7.08 
7/2/2021,$7.89 ,493989,$7.53 ,$8.06 ,$7.45 
7/1/2021,$7.53 ,244969,$7.36 ,$7.62 ,$7.28 
6/30/2021,$7.36 ,571022,$7.81 ,$7.81 ,$7.30 
6/29/2021,$7.84 ,415241,$8.21 ,$8.21 ,$7.84 
6/28/2021,$8.10 ,354445,$7.97 ,$8.11 ,$7.83 
6/25/2021,$7.95 ,358211,$7.95 ,$8.00 ,$7.83 
6/24/2021,$8.00 ,469478,$7.65 ,$8.01 ,$7.65 
6/23/2021,$7.60 ,394569,$7.27 ,$7.65 ,$7.27 
6/22/2021,$7.22 ,413978,$7.11 ,$7.31 ,$6.99 
6/21/2021,$7.12 ,430790,$7.50 ,$7.50 ,$7.05 
6/18/2021,$7.50 ,371404,$7.50 ,$7.59 ,$7.36 
6/17/2021,$7.53 ,440790,$7.49 ,$7.65 ,$7.40 
6/16/2021,$7.51 ,355939,$7.54 ,$7.73 ,$7.37 
6/15/2021,$7.57 ,748146,$8.03 ,$8.03 ,$7.41 
6/14/2021,$8.01 ,466178,$8.12 ,$8.39 ,$7.95 
6/11/2021,$8.12 ,496172,$8.10 ,$8.20 ,$7.97 
6/10/2021,$8.14 ,625922,$8.22 ,$8.35 ,$7.98 
6/9/2021,$8.28 ,720568,$8.43 ,$8.65 ,$8.22 
6/8/2021,$8.33 ,925677,$8.50 ,$8.65 ,$8.09 
6/7/2021,$8.46 ,1224082,$8.05 ,$8.73 ,$8.02 
6/4/2021,$8.04 ,1067021,$8.35 ,$8.46 ,$8.00 
6/3/2021,$8.31 ,2884811,$7.82 ,$8.74 ,$7.75 
6/2/2021,$8.45 ,7501437,$9.89 ,$9.95 ,$8.25 
6/1/2021,$9.97 ,3088156,$10.00 ,$10.25 ,$9.14 
5/28/2021,$9.58 ,1475346,$9.50 ,$9.73 ,$9.10 
5/27/2021,$9.35 ,897715,$9.56 ,$9.91 ,$9.27 
5/26/2021,$9.49 ,1141678,$9.19 ,$9.77 ,$9.10 
5/25/2021,$8.95 ,817236,$9.09 ,$9.25 ,$8.87 
5/24/2021,$9.06 ,1345929,$8.97 ,$9.13 ,$8.42 
5/21/2021,$8.61 ,625868,$8.34 ,$8.95 ,$8.25 
5/20/2021,$8.27 ,386991,$7.90 ,$8.35 ,$7.83 
5/19/2021,$7.88 ,324461,$7.77 ,$8.02 ,$7.75 
5/18/2021,$7.93 ,389497,$8.05 ,$8.11 ,$7.74 
5/17/2021,$8.01 ,399572,$7.12 ,$8.06 ,$7.06 
5/14/2021,$7.11 ,211045,$6.84 ,$7.15 ,$6.81 
5/13/2021,$6.79 ,184480,$7.06 ,$7.13 ,$6.69 
5/12/2021,$7.01 ,171546,$6.98 ,$7.16 ,$6.82 
5/11/2021,$6.98 ,318209,$6.45 ,$7.03 ,$6.36 
5/10/2021,$6.50 ,268597,$6.90 ,$6.95 ,$6.48 
5/7/2021,$6.87 ,188722,$7.01 ,$7.15 ,$6.85 
5/6/2021,$6.95 ,370831,$7.22 ,$7.26 ,$6.90 
5/5/2021,$7.21 ,513642,$7.61 ,$7.69 ,$7.15 
5/4/2021,$7.51 ,296642,$7.72 ,$7.73 ,$7.35 
5/3/2021,$7.72 ,268796,$7.58 ,$7.88 ,$7.56 
4/30/2021,$7.56 ,826698,$7.42 ,$7.68 ,$7.26 
4/29/2021,$7.35 ,349639,$7.54 ,$7.55 ,$7.30 
4/28/2021,$7.50 ,398202,$7.43 ,$7.74 ,$7.35 
4/27/2021,$7.34 ,305175,$7.63 ,$7.66 ,$7.34 
4/26/2021,$7.59 ,343636,$7.44 ,$7.70 ,$7.42 
4/23/2021,$7.32 ,97777,$7.32 ,$7.47 ,$7.27 
4/22/2021,$7.34 ,322497,$7.54 ,$7.59 ,$7.17 
4/21/2021,$7.54 ,272481,$7.28 ,$7.57 ,$7.20 
4/20/2021,$7.27 ,208122,$7.45 ,$7.70 ,$7.22 
4/19/2021,$7.45 ,228261,$7.63 ,$7.79 ,$7.25 
4/16/2021,$7.73 ,300317,$7.88 ,$7.88 ,$7.65 
4/15/2021,$7.77 ,164033,$7.90 ,$7.98 ,$7.66 
4/14/2021,$7.77 ,115271,$7.86 ,$7.95 ,$7.70 
4/13/2021,$7.70 ,320446,$8.22 ,$8.24 ,$7.65 
4/12/2021,$8.21 ,394730,$8.40 ,$8.53 ,$7.92 
4/9/2021,$8.43 ,180396,$8.40 ,$8.70 ,$8.20 
4/8/2021,$8.46 ,162197,$8.32 ,$8.53 ,$8.15 
4/7/2021,$8.32 ,205488,$8.43 ,$8.55 ,$8.27 
4/6/2021,$8.43 ,238029,$8.25 ,$8.56 ,$8.08 
4/5/2021,$8.36 ,312486,$8.33 ,$8.63 ,$8.17 
4/1/2021,$8.28 ,225122,$8.01 ,$8.28 ,$7.91 
3/31/2021,$7.94 ,154981,$7.79 ,$8.00 ,$7.70 
3/30/2021,$7.73 ,448609,$7.21 ,$7.94 ,$7.01 
3/29/2021,$7.25 ,410797,$8.05 ,$8.05 ,$7.16 
3/26/2021,$7.65 ,321965,$8.14 ,$8.15 ,$7.52 
3/25/2021,$8.09 ,244211,$7.80 ,$8.16 ,$7.61 
3/24/2021,$7.90 ,302551,$8.33 ,$8.35 ,$7.85 
3/23/2021,$8.23 ,298488,$8.62 ,$8.64 ,$8.12 
3/22/2021,$8.72 ,456305,$8.55 ,$8.76 ,$8.38 
3/19/2021,$8.36 ,931291,$8.25 ,$8.63 ,$8.12 
3/18/2021,$8.35 ,231034,$8.59 ,$8.71 ,$8.23 
3/17/2021,$8.62 ,490429,$8.40 ,$8.75 ,$8.30 
3/16/2021,$8.52 ,543377,$8.63 ,$8.79 ,$8.36 
3/15/2021,$8.63 ,369944,$8.62 ,$8.90 ,$8.46 
3/12/2021,$8.54 ,275576,$8.60 ,$8.76 ,$8.50 
3/11/2021,$8.73 ,432121,$8.84 ,$8.94 ,$8.59 
3/10/2021,$8.78 ,287568,$8.80 ,$9.01 ,$8.60 
3/9/2021,$8.62 ,347174,$8.43 ,$8.81 ,$8.30 
3/8/2021,$8.26 ,225265,$8.18 ,$8.41 ,$8.03 
3/5/2021,$8.13 ,488869,$8.66 ,$8.66 ,$7.35 
3/4/2021,$8.58 ,727870,$8.86 ,$8.87 ,$7.89 
3/3/2021,$8.68 ,700430,$9.00 ,$9.10 ,$8.53 
3/2/2021,$8.94 ,1043598,$8.40 ,$9.09 ,$8.40 
3/1/2021,$8.39 ,678719,$8.07 ,$8.39 ,$7.86 
2/26/2021,$7.78 ,356905,$7.85 ,$7.99 ,$7.41 
2/25/2021,$7.88 ,490213,$8.35 ,$8.42 ,$7.72 
2/24/2021,$8.31 ,537294,$8.30 ,$8.77 ,$8.15 
2/23/2021,$8.26 ,904777,$8.27 ,$8.69 ,$7.60 
2/22/2021,$8.27 ,795001,$8.66 ,$9.01 ,$8.27 
2/19/2021,$8.81 ,488869,$8.52 ,$8.94 ,$8.48 
2/18/2021,$8.50 ,806654,$9.29 ,$9.34 ,$8.46 
2/17/2021,$9.35 ,2031216,$9.90 ,$10.15 ,$9.25 
2/16/2021,$9.63 ,584978,$9.10 ,$9.69 ,$9.00 
2/12/2021,$8.88 ,283783,$8.77 ,$8.99 ,$8.55 
2/11/2021,$8.71 ,501231,$9.19 ,$9.25 ,$8.58 
2/10/2021,$9.15 ,502271,$9.25 ,$9.42 ,$8.91 
2/9/2021,$9.18 ,398304,$8.98 ,$9.34 ,$8.80 
2/8/2021,$8.95 ,524159,$9.34 ,$9.34 ,$8.90 
2/5/2021,$9.23 ,476666,$9.25 ,$9.43 ,$8.94 
2/4/2021,$9.20 ,562181,$8.74 ,$9.20 ,$8.64 
2/3/2021,$8.56 ,880207,$8.47 ,$9.10 ,$8.43 
2/2/2021,$8.44 ,1267322,$7.86 ,$8.55 ,$7.75 
2/1/2021,$7.58 ,472611,$7.44 ,$7.74 ,$7.26 
1/29/2021,$7.47 ,645117,$7.24 ,$7.49 ,$7.01 
1/28/2021,$7.31 ,902654,$7.19 ,$7.53 ,$6.90 
1/27/2021,$6.93 ,1032781,$7.25 ,$7.25 ,$6.75 
1/26/2021,$7.37 ,1116411,$7.73 ,$7.74 ,$7.16 
1/25/2021,$7.70 ,1128785,$8.05 ,$8.13 ,$7.41 
1/22/2021,$8.11 ,8402871,$8.86 ,$9.15 ,$7.62 
1/21/2021,$7.31 ,400942,$7.54 ,$7.54 ,$7.21 
1/20/2021,$7.43 ,602649,$7.77 ,$7.85 ,$7.25 
1/19/2021,$7.81 ,484736,$7.96 ,$7.99 ,$7.61 
1/15/2021,$7.89 ,478735,$7.95 ,$8.10 ,$7.63 
1/14/2021,$7.93 ,326426,$7.75 ,$7.99 ,$7.67 
1/13/2021,$7.68 ,314134,$7.65 ,$7.88 ,$7.40 
1/12/2021,$7.68 ,247593,$7.92 ,$7.95 ,$7.50 
1/11/2021,$7.86 ,256426,$7.70 ,$7.90 ,$7.55 
1/8/2021,$7.75 ,347937,$7.89 ,$7.89 ,$7.52 
1/7/2021,$7.77 ,340484,$7.50 ,$7.80 ,$7.35 
1/6/2021,$7.44 ,779842,$7.94 ,$7.99 ,$7.35 
1/5/2021,$7.26 ,257349,$7.22 ,$7.33 ,$7.00 
1/4/2021,$7.17 ,440306,$7.40 ,$7.48 ,$6.88 
12/31/2020,$7.65 ,608400,$7.23 ,$7.80 ,$7.01 
12/30/2020,$7.28 ,267082,$7.35 ,$7.43 ,$7.09 
12/29/2020,$7.34 ,342901,$7.36 ,$7.47 ,$6.94 
12/28/2020,$7.39 ,504520,$7.28 ,$7.63 ,$7.17 
12/24/2020,$7.14 ,247097,$7.10 ,$7.18 ,$6.92 
12/23/2020,$7.05 ,728508,$6.75 ,$7.22 ,$6.71 
12/22/2020,$6.60 ,419628,$6.20 ,$6.70 ,$6.01 
12/21/2020,$6.20 ,424546,$6.21 ,$6.40 ,$5.95 
12/18/2020,$6.21 ,634234,$6.00 ,$6.43 ,$5.90 
12/17/2020,$5.93 ,2038854,$6.26 ,$6.32 ,$5.82 
12/16/2020,$7.33 ,174916,$7.37 ,$7.60 ,$7.26 
12/15/2020,$7.40 ,111205,$7.70 ,$7.86 ,$7.31 
12/14/2020,$7.67 ,160161,$8.09 ,$8.10 ,$7.61 
12/11/2020,$7.87 ,253033,$7.65 ,$8.09 ,$7.56 
12/10/2020,$7.56 ,271476,$7.50 ,$7.80 ,$7.46 
12/9/2020,$7.46 ,246407,$7.32 ,$7.61 ,$7.00 
12/8/2020,$7.20 ,224626,$7.30 ,$7.38 ,$7.01 
12/7/2020,$7.08 ,321562,$6.55 ,$7.19 ,$6.43 
12/4/2020,$6.34 ,56889,$6.31 ,$6.44 ,$6.25 
12/3/2020,$6.20 ,69346,$6.74 ,$6.74 ,$6.12 
12/2/2020,$6.70 ,82096,$6.38 ,$6.75 ,$6.22 
12/1/2020,$6.39 ,82860,$6.75 ,$6.75 ,$6.20 
11/30/2020,$6.65 ,115947,$6.75 ,$6.90 ,$6.31 
11/27/2020,$6.75 ,108326,$6.96 ,$7.10 ,$6.50 
11/25/2020,$6.81 ,738255,$5.90 ,$7.37 ,$5.81 
11/24/2020,$6.15 ,58346,$5.96 ,$6.40 ,$5.96 
11/23/2020,$5.96 ,84181,$6.06 ,$6.11 ,$5.72 
11/20/2020,$6.11 ,194826,$6.68 ,$6.69 ,$6.01 
11/19/2020,$6.68 ,290575,$5.84 ,$6.69 ,$5.72 
11/18/2020,$5.71 ,109728,$5.68 ,$5.83 ,$5.52 
11/17/2020,$5.66 ,83779,$5.89 ,$5.89 ,$5.60 
11/16/2020,$5.84 ,102651,$5.86 ,$5.98 ,$5.62 
11/13/2020,$5.75 ,113810,$5.46 ,$5.87 ,$5.30 
11/12/2020,$5.46 ,47022,$5.48 ,$5.60 ,$5.26 
11/11/2020,$5.46 ,57860,$5.30 ,$5.48 ,$5.15 
11/10/2020,$5.29 ,38203,$5.33 ,$5.36 ,$5.15 
11/9/2020,$5.36 ,97493,$5.00 ,$5.47 ,$4.91 
11/6/2020,$4.90 ,80232,$4.74 ,$5.08 ,$4.70 
11/5/2020,$4.73 ,21987,$4.54 ,$4.82 ,$4.50 
11/4/2020,$4.48 ,45180,$4.48 ,$4.57 ,$4.43 
